time,mag,err
0.0,12.01590135253332,-0.02496028811756229
0.0010416666666666667,11.992673068161736,-0.028317940739877104
0.0020833333333333333,11.991575618826205,0.003629581062659577
0.0031249999999999997,11.99642356545301,-0.04143063321716247
0.004166666666666667,11.958507056812183,-0.017765511796917995
0.005208333333333333,11.987221215083464,-0.016078431865896848
0.0062499999999999995,11.99249160790482,-0.01056957328989424
0.007291666666666666,11.96426455200883,-0.023803602209474556
0.008333333333333333,11.987645151769934,-0.02924727247849413
0.009375,11.999319627397583,-0.03573544799116969
0.010416666666666666,12.013517716019916,-0.06396313752544985
0.011458333333333334,11.993744152131761,-0.05833849859820223
0.012499999999999999,11.996827081418795,-0.00307592919141417
0.013541666666666667,12.007265885473494,-0.003172918581204387
0.014583333333333332,11.977451957500518,-0.012092014571077166
0.015625,12.018065729475937,-0.018630144648324937
0.016666666666666666,12.002785719866592,-0.010916943584462983
0.017708333333333333,11.997542665629593,-0.020262851465839234
0.01875,11.980513894696053,-0.019269987656784237
0.019791666666666666,12.026211127121481,-0.02786725742399041
0.020833333333333332,11.966932011908463,-0.03548206195102183
0.021875000000000002,11.995713950269696,-0.033183089211888166
0.02291666666666667,11.980152525685579,-0.02390475021022306
0.02395833333333333,11.98807309026866,0.010307372338917502
0.024999999999999998,11.986128134952702,-0.04098828959839721
0.026041666666666668,11.99121459027987,-0.05059196558532485
0.027083333333333334,11.984675735258314,0.0007396889303779158
0.028125,11.97933567549132,0.007858765362260125
0.029166666666666664,11.971717710722427,-0.025130843516437698
0.030208333333333334,11.991382066083414,-0.0019073753967759981
0.03125,11.979105312925364,0.013517716019915072
0.03229166666666667,11.971682059260123,-0.0042860497303046936
0.03333333333333333,11.998682786753788,-0.013962260797143172
0.034374999999999996,12.008923718671884,0.0061429937526178025
0.035416666666666666,12.00785876536226,0.01181123491804141
0.036458333333333336,11.97595964916207,-0.01621072169344703
0.0375,12.000321347068976,-0.004876920118508856
0.03854166666666667,11.979737148534161,0.02369255153550893
0.03958333333333333,11.99141846574932,0.007265885473493961
0.040625,12.002683440760675,-0.030223949221458705
0.041666666666666664,11.72006172019687,-0.030257073331233602
0.04270833333333333,11.925474813308414,0.01617736272580561
0.043750000000000004,11.956069611508886,-0.012836583928574789
0.04479166666666667,11.962038431598486,-0.05608577446116446
0.04583333333333334,11.959501339664925,-0.026071270261994513
0.046875,11.974240709546745,0.02621112712148172
0.04791666666666666,11.983130355120679,-0.014086487964390751
0.04895833333333333,11.976128515002474,-0.025125714871507485
0.049999999999999996,11.999904251208763,-0.019608837821587403
0.05104166666666667,11.98581194474424,-0.02332584397682776
0.052083333333333336,11.94870961433632,-0.00844381335940256
0.053125,11.990785553660967,-0.031068605827047704
0.05416666666666667,11.97953139076482,-0.012199284279979968
0.05520833333333333,11.996952751243517,-0.0007757974419176413
0.05625,11.98629583554267,-0.0017166608718908252
0.057291666666666664,11.964013706668124,-0.00043019411379259694
0.05833333333333333,11.995376590069586,-0.03426291288039235
0.059375000000000004,11.96475352304815,-0.03794937629270232
0.06041666666666667,11.99855143880766,-0.002457334370407398
0.06145833333333334,11.994919122277397,-0.006255847868239612
0.0625,11.994823729365356,0.0008301634538976921
0.06354166666666666,11.98476647017592,-0.029715479949884546
0.06458333333333334,12.000738569238388,-0.037165975455559594
0.065625,11.990617896754651,-0.033810213071821194
0.06666666666666667,11.998282952103457,-0.0035764345469886044
0.06770833333333333,11.973928499284472,-0.0152316253351242
0.06874999999999999,11.994582055079439,-0.005943259257747559
0.06979166666666667,11.980729931576475,-0.014420968739487854
0.07083333333333333,11.99143217107592,0.003915479245040382
0.07187500000000001,11.985533707850125,0.014787003409476019
0.07291666666666667,11.965500943670234,-0.027002590257787343
0.07395833333333333,11.990350923864519,-0.036633567207926626
0.075,11.997663557355471,-0.0510285534263846
0.07604166666666666,11.983921564798669,-0.008581534250680705
0.07708333333333334,11.987907983467947,-0.008567781439508789
0.078125,12.01181123376514,-0.06353221472682916
0.07916666666666666,11.979956738039846,-0.0013721642774808815
0.08020833333333334,11.982763224972292,0.002785719866591716
0.08125,11.970902122549653,-0.02070017728880321
0.08229166666666667,11.970493577087465,-0.008424381173794477
0.08333333333333333,11.97667415594001,-0.023716885748848168
0.08437499999999999,11.973065064756323,-0.017273536515786114
0.08541666666666665,11.954348886444084,-0.014768798478510956
0.08645833333333335,11.97773984259793,-0.007134654018036132
0.08750000000000001,11.985913512025673,-0.03681382674091126
0.08854166666666667,11.979662509368257,-0.02868637715394655
0.08958333333333333,11.98870568007146,-0.024199024908489526
0.090625,11.979563267151967,-0.03417254756092964
0.09166666666666667,11.990544556959076,-0.011294319925105305
0.09270833333333334,11.985452414588929,-0.020116045172809956
0.09375,11.96519169864437,-0.02159893672734433
0.09479166666666666,11.95624388771683,-0.0027070042213257345
0.09583333333333333,11.971216913363541,-0.022548042499482075
0.096875,11.9914499249792,-0.029097877209752113
0.09791666666666667,11.97756210636934,-0.009455443039704137
0.09895833333333333,11.949408034414645,-0.019847474314420573
0.09999999999999999,11.966189786928162,-0.005417807544015409
0.10104166666666665,11.961373691837558,-0.04564577171557937
0.10208333333333335,11.9707527275215,-0.0421456463541884
0.10312500000000001,12.000850086553077,-0.019486105303946587
0.10416666666666667,11.981656286431775,-0.042776520500776904
0.10520833333333333,11.95785435364581,0.012572900773046049
0.10625,11.965737087119606,-0.032266041888173023
0.10729166666666667,11.969742926668767,-0.02667227338254345
0.10833333333333334,11.95664152747023,-0.024040350837930297
0.109375,11.936467785273171,-0.011926909731340352
0.11041666666666666,11.964517938048978,-0.02788059376869975
0.11145833333333333,11.97891104583773,-0.058753652759551966
0.1125,11.877428789794111,-0.030317761129920056
0.11354166666666667,11.94313334566924,0.0005595828331533721
0.11458333333333333,11.982247775528098,-0.043358472529769425
0.11562499999999999,11.975270466733107,-0.008617933916585089
0.11666666666666665,11.98674495414577,-0.01277878491653649
0.11770833333333335,11.949028988757263,0.0008500865530812543
0.11875000000000001,11.95021041345687,-0.028071447690245638
0.11979166666666667,11.95431402067707,0.00032134706897505964
0.12083333333333333,11.97331419563318,-0.02451351870845607
0.121875,11.9631816197416,-0.01511831705553661
0.12291666666666667,11.952514490470998,-0.02043673284598877
0.12395833333333334,11.96977553509952,-0.014547585410354518
